id,date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,weekday,total_sleep_records,total_minutes_asleep,total_time_in_bed
4558609924,2016-04-12,1260,0.829999983310699,0.829999983310699,0,0,0,0.819999992847443,0,0,0,76,555,722,Dienstag,NA,NA,NA
4702921684,2016-03-29,6506,5.28000020980835,5.28000020980835,0,0.330000013113022,0.270000010728836,4.67000007629395,0,4,5,241,760,2886,Dienstag,NA,NA,NA
4702921684,2016-04-05,6670,5.40999984741211,5.40999984741211,0,1.24000000953674,0.800000011920929,3.36999988555908,0,15,16,199,770,2848,Dienstag,NA,NA,NA
4702921684,2016-04-12,0,0,0,0,0,0,0,0,0,0,0,1440,0,Dienstag,1,425,439
5553957443,2016-04-05,11306,7.38000011444092,7.38000011444092,0,2.30999994277954,0.980000019073486,4.09000015258789,0,40,26,218,772,2086,Dienstag,NA,NA,NA
5553957443,2016-04-12,3436,2.24000000953674,2.24000000953674,0,0.5,0.670000016689301,1.04999995231628,0,7,11,50,61,633,Dienstag,1,441,464
5577150313,2016-04-05,8964,6.69999980926514,6.69999980926514,0,3.97000002861023,0.189999997615814,2.52999997138977,0,107,18,145,756,3597,Dienstag,NA,NA,NA
6117666160,2016-04-05,9910,7.48000001907349,7.48000001907349,0,0,0,7.48000001907349,0,0,0,384,990,2445,Dienstag,NA,NA,NA
6290855005,2016-04-05,0,0,0,0,0,0,0,0,0,0,0,1440,2060,Dienstag,NA,NA,NA
6391747486,2016-04-05,9766,7.51000022888184,0.779999971389771,6.72705698013306,0,0.0500000007450581,7.46000003814697,0,0,6,301,1133,2442,Dienstag,NA,NA,NA
6775888955,2016-04-05,9348,6.69999980926514,6.69999980926514,0,1.12999999523163,2.03999996185303,3.14000010490417,0,56,133,240,1011,4286,Dienstag,NA,NA,NA
6962181067,2016-04-05,12010,7.94000005722046,7.94000005722046,0,2.38000011444092,0.949999988079071,4.6100001335144,0,38,17,287,692,2158,Dienstag,NA,NA,NA
6962181067,2016-04-12,5893,3.90000009536743,3.90000009536743,0,2.88000011444092,0.560000002384186,0.46000000834465,0,43,9,48,146,917,Dienstag,1,366,387
7007744171,2016-04-05,12084,9.14000034332275,8.07999992370605,4.83638000488281,4.3899998664856,0.46000000834465,4.28999996185303,0,50,6,284,1030,2676,Dienstag,NA,NA,NA
7007744171,2016-04-12,7413,5.76999998092651,4.96000003814697,4.8697829246521,4.5,0.340000003576279,0.939999997615814,0,53,6,43,405,1023,Dienstag,NA,NA,NA
7086361926,2016-04-05,7478,4.98999977111816,4.98999977111816,0,1.79999995231628,0.529999971389771,2.60999989509583,0.0299999993294477,25,33,132,1159,2439,Dienstag,NA,NA,NA
7086361926,2016-04-12,430,0.259999990463257,0.259999990463257,0,0,0,0.259999990463257,0,0,0,14,75,625,Dienstag,1,514,525
8053475328,2016-04-05,17167,13.4099998474121,13.4099998474121,0,9.96000003814697,0.310000002384186,3.14000010490417,0,98,8,184,1150,3167,Dienstag,NA,NA,NA
8053475328,2016-04-12,290,0.209999993443489,0.209999993443489,0,0,0,0.209999993443489,0,0,0,16,599,791,Dienstag,NA,NA,NA
8253242879,2016-04-05,0,0,0,0,0,0,0,0,0,0,0,1440,1429,Dienstag,NA,NA,NA
8253242879,2016-04-12,0,0,0,0,0,0,0,0,0,0,0,1440,0,Dienstag,NA,NA,NA
8378563200,2016-04-05,12846,10.1899995803833,10.1899995803833,2.25308108329773,5,0.75,4.44000005722046,0,113,15,189,686,4128,Dienstag,NA,NA,NA
8378563200,2016-04-12,3246,2.5699999332428,2.5699999332428,2.25308108329773,0.829999983310699,0.709999978542328,1.02999997138977,0,65,15,49,243,1882,Dienstag,1,338,356
8583815059,2016-04-05,6835,5.32999992370605,5.32999992370605,0,0.370000004768372,0.730000019073486,4.23999977111816,0,5,15,212,1208,2786,Dienstag,NA,NA,NA
8792009665,2016-04-05,2332,1.49000000953674,1.49000000953674,0,0.00999999977648258,0.180000007152557,1.29999995231628,0,1,10,111,904,2100,Dienstag,NA,NA,NA
8792009665,2016-04-12,20,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,6,598,728,Dienstag,1,458,493
8877689391,2016-04-05,10695,8.11999988555908,8.11999988555908,0,0.769999980926514,0.180000007152557,7.09000015258789,0.00999999977648258,10,3,246,1181,2834,Dienstag,NA,NA,NA
8877689391,2016-04-12,2350,1.77999997138977,1.77999997138977,0,0,0,1.77999997138977,0,0,0,58,531,938,Dienstag,NA,NA,NA
1503960366,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,304,320
1503960366,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,245,274
1503960366,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,273,296
1503960366,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,383,403
1927972279,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,296,315
2026352035,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,498,540
2026352035,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,357,380
2347167796,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,465,514
2347167796,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,436,490
3977333714,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,219,395
3977333714,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,250,371
3977333714,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,292,500
3977333714,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,312,452
4020332650,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,322,332
4020332650,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,442,494
4319703577,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,2,461,498
4319703577,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,505,516
4319703577,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,474,512
4319703577,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,487,517
4388161847,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,329,338
4388161847,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,319,346
4388161847,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,354,375
4445114986,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,2,388,424
4445114986,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,2,353,391
4445114986,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,2,417,450
4445114986,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,405,426
4558609924,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,103,121
4702921684,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,457,487
4702921684,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,421,429
4702921684,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,327,373
4702921684,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,416,431
5553957443,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,357,410
5553957443,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,412,453
5553957443,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,380,429
5553957443,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,418,443
5577150313,2016-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,419,438
5577150313,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,449,465
5577150313,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,354,377
5577150313,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,508,543
5577150313,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,504,562
6117666160,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,465,492
6962181067,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,476,535
6962181067,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,441,446
6962181067,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,394,418
6962181067,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,469,481
7086361926,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,472,483
7086361926,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,485,500
7086361926,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,456,461
8378563200,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,387,421
8378563200,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,550,584
8378563200,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,405,429
8378563200,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,342,391
8792009665,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dienstag,1,516,545
1503960366,2016-03-30,10970,7.15999984741211,7.15999984741211,0,2.35999989509583,0.509999990463257,4.28999996185303,0,30,13,223,1174,1820,Mittwoch,NA,NA,NA
1503960366,2016-04-06,11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861,Mittwoch,NA,NA,NA
1624580081,2016-03-30,1675,1.0900000333786,1.0900000333786,0,0,0,1.0900000333786,0,0,0,84,1356,1313,Mittwoch,NA,NA,NA
1624580081,2016-04-06,1004,0.649999976158142,0.649999976158142,0,0,0,0.649999976158142,0,0,0,55,1385,1276,Mittwoch,NA,NA,NA
1644430081,2016-04-06,8046,5.84999990463257,5.84999990463257,0,1.28999996185303,2.11999988555908,2.45000004768372,0,18,41,137,1244,2925,Mittwoch,NA,NA,NA
1844505072,2016-04-06,7,0,0,0,0,0,0,0,0,0,1,1439,1349,Mittwoch,NA,NA,NA
1927972279,2016-04-06,1259,0.870000004768372,0.870000004768372,0,0,0,0.870000004768372,0,0,0,73,938,2202,Mittwoch,NA,NA,NA
2022484408,2016-04-06,15392,10.9300003051758,10.9300003051758,0,3.4300000667572,1.75,5.75,0,47,42,258,1093,2733,Mittwoch,NA,NA,NA
2026352035,2016-04-06,3180,1.97000002861023,1.97000002861023,0,0,0,1.97000002861023,0,0,0,185,738,1421,Mittwoch,NA,NA,NA
2320127002,2016-04-06,6999,4.71999979019165,4.71999979019165,0,0,0,4.71999979019165,0,0,0,320,1120,1950,Mittwoch,NA,NA,NA
2347167796,2016-03-30,10533,7.09999990463257,7.09999990463257,0,1.76999998092651,2.05999994277954,3.26999998092651,0,21,35,255,615,2187,Mittwoch,NA,NA,NA
2347167796,2016-04-06,11107,7.34000015258789,7.34000015258789,0,0.899999976158142,2.75999999046326,3.6800000667572,0,14,46,196,759,2058,Mittwoch,NA,NA,NA
2873212765,2016-04-06,7350,4.94000005722046,4.94000005722046,0,0,0,4.94000005722046,0,0,0,382,1058,1910,Mittwoch,NA,NA,NA
2891001357,2016-03-30,0,0,0,0,0,0,0,0,0,0,0,1440,1920,Mittwoch,NA,NA,NA
3372868164,2016-04-06,6406,4.3899998664856,4.3899998664856,0,0.779999971389771,0.0900000035762787,3.51999998092651,0.00999999977648258,17,4,325,1094,2010,Mittwoch,NA,NA,NA
3977333714,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,Mittwoch,NA,NA,NA
4020332650,2016-03-16,12483,8.98999977111816,8.98999977111816,0,1.45000004768372,0.569999992847443,6.90000009536743,0,25,14,309,599,3830,Mittwoch,NA,NA,NA
4020332650,2016-03-23,6309,4.51999998092651,4.51999998092651,0,0,0,0,0,0,0,0,1440,3140,Mittwoch,NA,NA,NA
4020332650,2016-03-30,5400,3.86999988555908,3.86999988555908,0,0,0,3.84999990463257,0,0,0,258,795,3418,Mittwoch,NA,NA,NA
4020332650,2016-04-06,7476,5.3600001335144,5.3600001335144,0,0,0,5.30999994277954,0,0,0,263,920,3253,Mittwoch,NA,NA,NA
4057192912,2016-03-16,2139,1.55999994277954,1.55999994277954,0,0,1.29999995231628,0.259999990463257,0,0,28,15,1397,1935,Mittwoch,NA,NA,NA
4057192912,2016-03-23,7239,5.34000015258789,5.34000015258789,0,0.550000011920929,0.360000014305115,4.38000011444092,0,7,7,190,1236,2484,Mittwoch,NA,NA,NA
4057192912,2016-03-30,5419,4,4.57000017166138,0.055842999368906,0,0,3.91000008583069,0.0599999986588955,0,0,145,1295,2259,Mittwoch,NA,NA,NA
4057192912,2016-04-06,18,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1780,Mittwoch,NA,NA,NA
4319703577,2016-03-30,9043,6.07000017166138,6.07000017166138,0,0.25,0.430000007152557,5.36999988555908,0,4,12,244,702,2141,Mittwoch,NA,NA,NA
4319703577,2016-04-06,10946,7.34999990463257,7.34999990463257,0,0.540000021457672,2.08999991416931,4.71999979019165,0,8,51,308,569,2341,Mittwoch,NA,NA,NA
4388161847,2016-03-30,0,0,0,0,0,0,0,0,0,0,0,1440,1878,Mittwoch,NA,NA,NA
4445114986,2016-03-30,2600,1.74000000953674,1.74000000953674,0,0,0,1.74000000953674,0,0,0,163,1277,2032,Mittwoch,NA,NA,NA
4445114986,2016-04-06,6911,4.78000020980835,4.78000020980835,0,2.3199999332428,0.100000001490116,2.35999989509583,0,28,2,215,745,2374,Mittwoch,NA,NA,NA
4558609924,2016-04-06,5668,3.75,3.75,0,0,0,3.75,0,0,0,259,1181,1853,Mittwoch,NA,NA,NA
4702921684,2016-03-30,7583,6.15000009536743,6.15000009536743,0,0.25,0.550000011920929,5.34999990463257,0,3,13,227,742,2915,Mittwoch,NA,NA,NA
4702921684,2016-04-06,7605,6.17999982833862,6.17999982833862,0,0.330000013113022,0.209999993443489,5.63000011444092,0,4,4,248,708,2943,Mittwoch,NA,NA,NA
5553957443,2016-04-06,12252,8,8,0,2.41000008583069,1.70000004768372,3.89000010490417,0,33,28,229,745,2044,Mittwoch,NA,NA,NA
5577150313,2016-04-06,11080,8.30000019073486,8.30000019073486,0,3.13000011444092,1.37000000476837,3.80999994277954,0,83,52,190,695,3765,Mittwoch,NA,NA,NA
6117666160,2016-04-06,12409,9.36999988555908,9.36999988555908,0,0,0,9.36999988555908,0,0,0,491,388,2694,Mittwoch,NA,NA,NA
6290855005,2016-04-06,0,0,0,0,0,0,0,0,0,0,0,1440,2060,Mittwoch,NA,NA,NA
6391747486,2016-04-06,165,0.129999995231628,0.129999995231628,0,0,0,0.129999995231628,0,0,0,8,1432,1849,Mittwoch,NA,NA,NA
6775888955,2016-04-06,11761,8.43000030517578,8.43000030517578,0,1.30999994277954,2.44000005722046,4.67999982833862,0,24,99,300,550,3920,Mittwoch,NA,NA,NA
6962181067,2016-03-30,15491,10.2399997711182,10.2399997711182,0,1.28999996185303,4.48999977111816,4.46000003814697,0,18,77,272,641,2244,Mittwoch,NA,NA,NA
6962181067,2016-04-06,12480,8.85999965667725,8.25,3.97279500961304,4.17999982833862,0.689999997615814,4,0,55,14,276,593,2170,Mittwoch,NA,NA,NA
7007744171,2016-04-06,13513,10.25,9.06999969482422,4.83572006225586,5.34999990463257,0.330000013113022,4.55999994277954,0,64,8,270,1098,2811,Mittwoch,NA,NA,NA
7086361926,2016-04-06,7352,4.73000001907349,4.73000001907349,0,1.4099999666214,0.779999971389771,2.52999997138977,0,19,14,124,814,2233,Mittwoch,NA,NA,NA
8053475328,2016-04-06,16435,12.4200000762939,12.4200000762939,0,8.96000003814697,0.550000011920929,2.91000008583069,0,100,14,191,1135,3122,Mittwoch,NA,NA,NA
8253242879,2016-04-06,1931,1.27999997138977,1.27999997138977,0,0,0,1.27999997138977,0,0,0,94,1346,1607,Mittwoch,NA,NA,NA
8378563200,2016-04-06,9124,7.23999977111816,7.23999977111816,2.0921471118927,0,0.25,6.98999977111816,0,55,6,230,728,3798,Mittwoch,NA,NA,NA
8583815059,2016-04-06,2098,1.63999998569489,1.63999998569489,0,0,0,1.62999999523163,0,0,0,112,1328,2354,Mittwoch,NA,NA,NA
8792009665,2016-04-06,2121,1.36000001430511,1.36000001430511,0,0,0,1.36000001430511,0,0,0,122,855,2114,Mittwoch,NA,NA,NA
8877689391,2016-04-06,24136,20.9099998474121,20.9099998474121,0,12.2200002670288,0.540000021457672,8.07999992370605,0,87,16,318,1019,4039,Mittwoch,NA,NA,NA
1503960366,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,2,384,407
1503960366,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,360,377
1503960366,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,285,306
1927972279,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,398,422
2026352035,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,531,565
2026352035,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,461,510
2026352035,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,508,545
2026352035,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,538,560
2026352035,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,523,553
2347167796,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,467,531
2347167796,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,448,499
3977333714,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,2,295,456
3977333714,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,2,152,305
3977333714,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,349,540
3977333714,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,213,336
4020332650,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,478,536
4319703577,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,523,543
4319703577,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,286,307
4319703577,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,529,558
4388161847,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,421,451
4388161847,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,439,500
4388161847,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,390,414
4388161847,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,469,494
4445114986,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,2,370,406
4445114986,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,439,462
4445114986,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,332,374
4445114986,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,2,337,363
4445114986,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,499,530
4702921684,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,2,400,430
4702921684,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,454,468
4702921684,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,432,449
4702921684,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,412,434
4702921684,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,354,366
5553957443,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,2,455,488
5553957443,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,658,678
5553957443,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,347,391
5553957443,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,447,470
5553957443,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,463,486
5577150313,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,432,458
5577150313,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,447,480
5577150313,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,424,452
5577150313,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,603,634
5577150313,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,431,476
6117666160,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,474,502
6117666160,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,542,557
6775888955,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,235,260
6962181067,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,3,630,679
6962181067,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mittwoch,1,418,424
